Case_ID,Year_State_ID,Category,Type,Stream,Fate,Tonnes,Core_Non-core,Description
54557,1041,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Leather & rubber (excl. tyres) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54558,1041,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),C&I,Recycling,3589,Core waste,A total of 3589.00 tonnes of Leather & rubber (excl. tyres) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
54559,1041,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),MSW,Recycling,0,Core waste,A total of 0.00 tonnes of Leather & rubber (excl. tyres) (MSW) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54561,1041,"Textiles, leather & rubber (excl. tyres)",Textiles,C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Textiles (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54562,1041,"Textiles, leather & rubber (excl. tyres)",Textiles,C&I,Recycling,507,Core waste,A total of 507.00 tonnes of Textiles (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
54563,1041,"Textiles, leather & rubber (excl. tyres)",Textiles,MSW,Recycling,2957,Core waste,A total of 2957.00 tonnes of Textiles (MSW) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
54565,1042,Ash,Ash,C&I,Long-term storage,235629.7876,Non-core waste,"A total of 235629.79 tonnes of Ash (C&I) was sent for Long-term storage. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54566,1042,Ash,Ash,C&I,Recycling,842229.2236,Non-core waste,A total of 842229.22 tonnes of Ash (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
54569,1042,Biosolids,Biosolids,C&I,Disposal,25225.71429,Core waste,A total of 25225.71 tonnes of Biosolids (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
54570,1042,Biosolids,Biosolids,C&I,Recycling,100902.8571,Core waste,A total of 100902.86 tonnes of Biosolids (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
54573,1042,Building and demolition materials,Asphalt,C&D,Recycling,34682,Core waste,A total of 34682.00 tonnes of Asphalt (C&D) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
54574,1042,Building and demolition materials,Asphalt,C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Asphalt (C&I) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54575,1042,Building and demolition materials,Asphalt,MSW,Recycling,0,Core waste,"A total of 0.00 tonnes of Asphalt (MSW) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54577,1042,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,1663,Core waste,"A total of 1663.00 tonnes of Bricks, concrete and pavers (C&D) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!"
54578,1042,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,235271,Core waste,"A total of 235271.00 tonnes of Bricks, concrete and pavers (C&D) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability."
54579,1042,Building and demolition materials,"Bricks, concrete and pavers",C&I,Recycling,713,Core waste,"A total of 713.00 tonnes of Bricks, concrete and pavers (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices."
54580,1042,Building and demolition materials,"Bricks, concrete and pavers",C&I,Recycling,1900,Core waste,"A total of 1900.00 tonnes of Bricks, concrete and pavers (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability."
54581,1042,Building and demolition materials,"Bricks, concrete and pavers",MSW,Recycling,0,Core waste,"A total of 0.00 tonnes of Bricks, concrete and pavers (MSW) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54582,1042,Building and demolition materials,"Bricks, concrete and pavers",MSW,Recycling,2291,Core waste,"A total of 2291.00 tonnes of Bricks, concrete and pavers (MSW) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going."
54585,1042,Building and demolition materials,Plasterboard & cement sheeting,C&D,Recycling,1239,Core waste,A total of 1239.00 tonnes of Plasterboard & cement sheeting (C&D) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!
54586,1042,Building and demolition materials,Plasterboard & cement sheeting,C&I,Recycling,1409,Core waste,A total of 1409.00 tonnes of Plasterboard & cement sheeting (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
54587,1042,Building and demolition materials,Plasterboard & cement sheeting,MSW,Recycling,0,Core waste,"A total of 0.00 tonnes of Plasterboard & cement sheeting (MSW) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54589,1042,Building and demolition materials,Rubble,C&D,Recycling,808398,Core waste,A total of 808398.00 tonnes of Rubble (C&D) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
54590,1042,Building and demolition materials,Rubble,C&I,Recycling,1734,Core waste,A total of 1734.00 tonnes of Rubble (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
54591,1042,Building and demolition materials,Rubble,MSW,Recycling,3171,Core waste,A total of 3171.00 tonnes of Rubble (MSW) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
54593,1042,Glass,Glass from food and beverage containers,C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Glass from food and beverage containers (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54594,1042,Glass,Glass from food and beverage containers,C&I,Recycling,7484,Core waste,A total of 7484.00 tonnes of Glass from food and beverage containers (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
54595,1042,Glass,Glass from food and beverage containers,MSW,Recycling,48232,Core waste,A total of 48232.00 tonnes of Glass from food and beverage containers (MSW) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
54597,1042,Hazardous wastes,Acids (B),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
54598,1042,Hazardous wastes,Acids (B),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54599,1042,Hazardous wastes,Acids (B),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54600,1042,Hazardous wastes,Acids (B),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
54601,1042,Hazardous wastes,Acids (B),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Acids (B) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54602,1042,Hazardous wastes,Acids (B),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Acids (B) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54603,1042,Hazardous wastes,Acids (B),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
54604,1042,Hazardous wastes,Acids (B),C&I,Disposal,9.655212721,Core waste,A total of 9.66 tonnes of Acids (B) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed.
54605,1042,Hazardous wastes,Acids (B),C&I,Recycling,119.0947764,Core waste,A total of 119.09 tonnes of Acids (B) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!
54606,1042,Hazardous wastes,Acids (B),C&I,Disposal,823.6970992,Core waste,A total of 823.70 tonnes of Acids (B) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed.
54607,1042,Hazardous wastes,Acids (B),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Acids (B) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54608,1042,Hazardous wastes,Acids (B),C&I,Recycling,1235.545649,Core waste,A total of 1235.55 tonnes of Acids (B) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
54615,1042,Hazardous wastes,Alkalis (C),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Alkalis (C) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54616,1042,Hazardous wastes,Alkalis (C),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Alkalis (C) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54617,1042,Hazardous wastes,Alkalis (C),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Alkalis (C) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54618,1042,Hazardous wastes,Alkalis (C),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Alkalis (C) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
54619,1042,Hazardous wastes,Alkalis (C),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Alkalis (C) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54620,1042,Hazardous wastes,Alkalis (C),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Alkalis (C) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54621,1042,Hazardous wastes,Alkalis (C),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Alkalis (C) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54622,1042,Hazardous wastes,Alkalis (C),C&I,Disposal,2.225648431,Core waste,A total of 2.23 tonnes of Alkalis (C) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
54623,1042,Hazardous wastes,Alkalis (C),C&I,Recycling,91419.97748,Core waste,A total of 91419.98 tonnes of Alkalis (C) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!
54624,1042,Hazardous wastes,Alkalis (C),C&I,Disposal,508.2590047,Core waste,A total of 508.26 tonnes of Alkalis (C) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Degrading environmental quality. Try to implement better waste practices.
54625,1042,Hazardous wastes,Alkalis (C),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Alkalis (C) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54626,1042,Hazardous wastes,Alkalis (C),C&I,Recycling,508.2590047,Core waste,A total of 508.26 tonnes of Alkalis (C) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
54633,1042,Hazardous wastes,Asbestos (N220),C&D,Disposal,21060,Core waste,A total of 21060.00 tonnes of Asbestos (N220) (C&D) was sent for Disposal. Environmental Impact Score: 3/10. This approach negatively affects the environment. Rethink disposal methods.
54634,1042,Hazardous wastes,Asbestos (N220),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Asbestos (N220) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
54635,1042,Hazardous wastes,Asbestos (N220),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Asbestos (N220) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54636,1042,Hazardous wastes,Asbestos (N220),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Asbestos (N220) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54637,1042,Hazardous wastes,Asbestos (N220),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Asbestos (N220) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54638,1042,Hazardous wastes,Asbestos (N220),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Asbestos (N220) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54639,1042,Hazardous wastes,Asbestos (N220),C&I,Disposal,17940,Core waste,A total of 17940.00 tonnes of Asbestos (N220) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
54640,1042,Hazardous wastes,Asbestos (N220),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Asbestos (N220) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54641,1042,Hazardous wastes,Asbestos (N220),C&I,Recycling,0,Core waste,A total of 0.00 tonnes of Asbestos (N220) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54642,1042,Hazardous wastes,Asbestos (N220),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Asbestos (N220) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54643,1042,Hazardous wastes,Asbestos (N220),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Asbestos (N220) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54644,1042,Hazardous wastes,Asbestos (N220),C&I,Recycling,0,Core waste,A total of 0.00 tonnes of Asbestos (N220) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54651,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Clinical and pharmaceutical (R) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
54652,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Clinical and pharmaceutical (R) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54653,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Clinical and pharmaceutical (R) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54654,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Clinical and pharmaceutical (R) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
54655,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Clinical and pharmaceutical (R) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54656,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Clinical and pharmaceutical (R) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54657,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Disposal,276.5078757,Core waste,A total of 276.51 tonnes of Clinical and pharmaceutical (R) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Degrading environmental quality. Try to implement better waste practices.
54658,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Disposal,2484.016884,Core waste,A total of 2484.02 tonnes of Clinical and pharmaceutical (R) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This approach negatively affects the environment. Rethink disposal methods.
54659,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Recycling,0.019081565,Core waste,A total of 0.02 tonnes of Clinical and pharmaceutical (R) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
54660,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Disposal,11.26241022,Core waste,A total of 11.26 tonnes of Clinical and pharmaceutical (R) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
54661,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Clinical and pharmaceutical (R) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54662,1042,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Clinical and pharmaceutical (R) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54669,1042,Hazardous wastes,Contaminated soils (N120),C&D,Disposal,487.7723936,Core waste,A total of 487.77 tonnes of Contaminated soils (N120) (C&D) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
54670,1042,Hazardous wastes,Contaminated soils (N120),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Contaminated soils (N120) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
54671,1042,Hazardous wastes,Contaminated soils (N120),C&D,Recycling,831.7291776,Core waste,A total of 831.73 tonnes of Contaminated soils (N120) (C&D) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
54672,1042,Hazardous wastes,Contaminated soils (N120),C&D,Disposal,462.2273212,Core waste,A total of 462.23 tonnes of Contaminated soils (N120) (C&D) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
54673,1042,Hazardous wastes,Contaminated soils (N120),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Contaminated soils (N120) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54674,1042,Hazardous wastes,Contaminated soils (N120),C&D,Recycling,1848.909285,Core waste,A total of 1848.91 tonnes of Contaminated soils (N120) (C&D) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
54675,1042,Hazardous wastes,Contaminated soils (N120),C&I,Disposal,189.6892642,Core waste,A total of 189.69 tonnes of Contaminated soils (N120) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Ecologically unfriendly. Waste reduction strategies should be explored.
54676,1042,Hazardous wastes,Contaminated soils (N120),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Contaminated soils (N120) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
54677,1042,Hazardous wastes,Contaminated soils (N120),C&I,Recycling,323.4502357,Core waste,A total of 323.45 tonnes of Contaminated soils (N120) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
54678,1042,Hazardous wastes,Contaminated soils (N120),C&I,Disposal,179.7550694,Core waste,A total of 179.76 tonnes of Contaminated soils (N120) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
54679,1042,Hazardous wastes,Contaminated soils (N120),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Contaminated soils (N120) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54680,1042,Hazardous wastes,Contaminated soils (N120),C&I,Recycling,719.0202775,Core waste,A total of 719.02 tonnes of Contaminated soils (N120) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
54687,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability."
54688,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability."
54689,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54690,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!"
54691,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste."
54692,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste."
54693,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,3003.560871,Core waste,"A total of 3003.56 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed."
54694,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!"
54695,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Recycling,100938.3674,Core waste,"A total of 100938.37 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going."
54696,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,135.6778035,Core waste,"A total of 135.68 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Destructive waste disposal—consider greener options for the future."
54697,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54698,1042,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",C&I,Recycling,135.6778035,Core waste,"A total of 135.68 tonnes of Food-derived hazardous wastes (K100, K110) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability."
54705,1042,Hazardous wastes,Inorganic chemicals (D),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54706,1042,Hazardous wastes,Inorganic chemicals (D),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
54707,1042,Hazardous wastes,Inorganic chemicals (D),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54708,1042,Hazardous wastes,Inorganic chemicals (D),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
54709,1042,Hazardous wastes,Inorganic chemicals (D),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54710,1042,Hazardous wastes,Inorganic chemicals (D),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54711,1042,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,33.506707,Core waste,A total of 33.51 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This has a harmful environmental impact. Consider reducing waste.
54712,1042,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,0.352371003,Core waste,A total of 0.35 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed.
54713,1042,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,19998.98925,Core waste,A total of 19998.99 tonnes of Inorganic chemicals (D) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
54714,1042,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,221.5150219,Core waste,A total of 221.52 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
54715,1042,Hazardous wastes,Inorganic chemicals (D),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54716,1042,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,1993.635197,Core waste,A total of 1993.64 tonnes of Inorganic chemicals (D) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
54723,1042,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
54724,1042,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54725,1042,Hazardous wastes,Oils (J),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Oils (J) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54726,1042,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
54727,1042,Hazardous wastes,Oils (J),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Oils (J) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54728,1042,Hazardous wastes,Oils (J),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Oils (J) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54729,1042,Hazardous wastes,Oils (J),C&I,Disposal,308.5358927,Core waste,A total of 308.54 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Ecologically unfriendly. Waste reduction strategies should be explored.
